,time,type,chap,detaT
5198,2014-09-15 19:31:39,seq_goto,chap1,0
5235,2014-09-15 19:34:57,problem_check,chap1,0
5236,2014-09-15 19:34:58,problem_graded,chap1,0
5239,2014-09-15 19:35:05,problem_check,chap1,0
5240,2014-09-15 19:35:05,problem_graded,chap1,0
5246,2014-09-15 19:35:08,problem_check,chap1,0
5247,2014-09-15 19:35:08,problem_graded,chap1,0
5248,2014-09-15 19:35:11,problem_show,chap1,0
5249,2014-09-15 19:35:16,seq_goto,chap1,0
5250,2014-09-15 19:35:16,video_event,chap1,0
5326,2014-09-15 19:40:38,seq_goto,chap1,0
5332,2014-09-15 19:41:03,problem_check,chap1,0
5333,2014-09-15 19:41:04,problem_graded,chap1,0
5334,2014-09-15 19:41:04,problem_check,chap1,0
5335,2014-09-15 19:41:05,problem_graded,chap1,0
5336,2014-09-15 19:41:05,problem_check,chap1,0
5337,2014-09-15 19:41:06,problem_graded,chap1,0
5338,2014-09-15 19:41:07,problem_show,chap1,0
5339,2014-09-15 19:41:10,seq_goto,chap1,0
5340,2014-09-15 19:41:11,video_event,chap1,0
5398,2014-09-15 19:47:44,seq_goto,chap1,0
5424,2014-09-15 19:50:23,problem_check,chap1,0
5425,2014-09-15 19:50:23,problem_graded,chap1,0
5515,2014-09-15 19:56:38,problem_check,chap1,0
5516,2014-09-15 19:56:39,problem_graded,chap1,0
5517,2014-09-15 19:56:52,problem_check,chap1,0
5518,2014-09-15 19:56:52,problem_graded,chap1,0
5520,2014-09-15 19:56:58,problem_show,chap1,0
5522,2014-09-15 19:57:01,seq_goto,chap1,0
5523,2014-09-15 19:57:02,video_event,chap1,0
5620,2014-09-15 20:02:37,seq_goto,chap1,0
5629,2014-09-15 20:03:14,problem_check,chap1,0
5630,2014-09-15 20:03:14,problem_graded,chap1,0
5631,2014-09-15 20:03:15,problem_show,chap1,0
5632,2014-09-15 20:03:17,problem_show,chap1,0
5639,2014-09-15 20:03:22,seq_goto,chap1,0
5640,2014-09-15 20:03:22,video_event,chap1,0
5726,2014-09-15 20:08:06,seq_goto,chap1,0
5738,2014-09-15 20:08:41,problem_check,chap1,0
5739,2014-09-15 20:08:42,problem_graded,chap1,0
5740,2014-09-15 20:08:44,problem_check,chap1,0
5741,2014-09-15 20:08:45,problem_graded,chap1,0
5742,2014-09-15 20:08:46,problem_check,chap1,0
5743,2014-09-15 20:08:46,problem_graded,chap1,0
5744,2014-09-15 20:08:49,seq_goto,chap1,0
5745,2014-09-15 20:08:49,video_event,chap1,0
5885,2014-09-15 20:14:30,seq_goto,chap1,0
5890,2014-09-15 20:14:44,problem_check,chap1,0
5892,2014-09-15 20:14:44,problem_graded,chap1,0
5893,2014-09-15 20:14:46,problem_check,chap1,0
5894,2014-09-15 20:14:46,problem_graded,chap1,0
5895,2014-09-15 20:14:46,problem_check,chap1,0
5896,2014-09-15 20:14:47,problem_graded,chap1,0
5897,2014-09-15 20:14:48,seq_goto,chap1,0
5898,2014-09-15 20:14:49,video_event,chap1,0
5906,2014-09-15 20:15:09,seq_next,chap1,0
5911,2014-09-15 20:15:15,seq_goto,chap1,0
5912,2014-09-15 20:15:15,video_event,chap1,0
6006,2014-09-15 20:19:51,seq_next,chap1,0
6025,2014-09-15 20:20:43,seq_goto,chap1,0
6026,2014-09-15 20:20:43,video_event,chap1,0
6089,2014-09-15 20:23:38,seq_next,chap1,0
6096,2014-09-15 20:23:44,problem_check,chap1,0
6097,2014-09-15 20:23:44,problem_graded,chap1,0
6098,2014-09-15 20:23:45,problem_check,chap1,0
6099,2014-09-15 20:23:46,problem_graded,chap1,0
6100,2014-09-15 20:23:47,problem_check,chap1,0
6101,2014-09-15 20:23:47,problem_graded,chap1,0
6102,2014-09-15 20:23:50,page_close,chap1,0
6103,2014-09-15 20:23:50,video_event,chap1,0
6264,2014-09-15 20:31:53,seq_goto,chap1,0
6275,2014-09-15 20:32:15,problem_check,chap1,0
6276,2014-09-15 20:32:16,problem_graded,chap1,0
6277,2014-09-15 20:32:18,problem_show,chap1,0
6278,2014-09-15 20:32:21,seq_goto,chap1,0
6279,2014-09-15 20:32:22,video_event,chap1,0
6357,2014-09-15 20:35:09,seq_goto,chap1,0
6380,2014-09-15 20:35:44,problem_check,chap1,0
6381,2014-09-15 20:35:44,problem_graded,chap1,0
6391,2014-09-15 20:36:00,problem_check,chap1,0
6392,2014-09-15 20:36:00,problem_graded,chap1,0
6398,2014-09-15 20:36:13,problem_check,chap1,0
6399,2014-09-15 20:36:14,problem_graded,chap1,0
6400,2014-09-15 20:36:15,problem_show,chap1,0
6407,2014-09-15 20:36:21,problem_show,chap1,0
6418,2014-09-15 20:36:31,page_close,chap1,0
6419,2014-09-15 20:36:31,video_event,chap1,0
6518,2014-09-15 20:38:59,seq_goto,chap1,0
6529,2014-09-15 20:39:15,problem_check,chap1,0
6530,2014-09-15 20:39:16,problem_graded,chap1,0
6534,2014-09-15 20:39:19,seq_goto,chap1,0
6535,2014-09-15 20:39:19,video_event,chap1,0
6803,2014-09-15 20:48:47,seq_goto,chap1,0
6807,2014-09-15 20:49:06,problem_check,chap1,0
6808,2014-09-15 20:49:06,problem_graded,chap1,0
6809,2014-09-15 20:49:07,problem_show,chap1,0
6812,2014-09-15 20:49:11,page_close,chap1,0
6813,2014-09-15 20:49:11,video_event,chap1,0
6915,2014-09-15 20:54:44,page_close,chap1,0
6968,2014-09-15 20:57:17,page_close,chap1,0
23669,2014-09-17 20:53:27,page_close,chap1,2
25033,2014-09-17 23:17:55,page_close,chap1,2
28138,2014-09-18 21:34:58,page_close,chap1,3
28142,2014-09-18 21:35:14,page_close,chap1,3
52605,2014-09-22 19:41:32,page_close,chap1,7
52628,2014-09-22 19:44:10,seq_goto,chap2,0
52629,2014-09-22 19:44:15,video_event,chap2,0
52637,2014-09-22 19:46:32,seq_goto,chap2,0
52638,2014-09-22 19:46:33,video_event,chap2,0
52683,2014-09-22 19:50:34,seq_goto,chap2,0
52687,2014-09-22 19:50:51,problem_check,chap2,0
52688,2014-09-22 19:50:53,problem_graded,chap2,0
52689,2014-09-22 19:50:53,problem_show,chap2,0
52693,2014-09-22 19:50:57,seq_goto,chap2,0
52694,2014-09-22 19:50:59,video_event,chap2,0
52744,2014-09-22 19:54:20,seq_goto,chap2,0
52745,2014-09-22 19:54:21,video_event,chap2,0
52771,2014-09-22 19:56:46,seq_goto,chap2,0
52772,2014-09-22 19:56:52,video_event,chap2,0
52778,2014-09-22 19:57:30,seq_goto,chap2,0
52779,2014-09-22 19:57:41,problem_check,chap2,0
52780,2014-09-22 19:57:41,problem_graded,chap2,0
52781,2014-09-22 19:57:48,problem_show,chap2,0
52782,2014-09-22 19:57:55,page_close,chap2,0
52783,2014-09-22 19:57:59,video_event,chap2,0
52786,2014-09-22 19:58:47,page_close,chap2,0
52792,2014-09-22 19:59:01,problem_check,chap2,0
52793,2014-09-22 19:59:03,problem_graded,chap2,0
52798,2014-09-22 19:59:17,problem_check,chap2,0
52799,2014-09-22 19:59:18,problem_graded,chap2,0
52801,2014-09-22 19:59:23,problem_check,chap2,0
52802,2014-09-22 19:59:25,problem_graded,chap2,0
52803,2014-09-22 19:59:29,problem_check,chap2,0
52805,2014-09-22 19:59:34,problem_graded,chap2,0
52808,2014-09-22 19:59:35,problem_check,chap2,0
52809,2014-09-22 19:59:36,problem_graded,chap2,0
52811,2014-09-22 19:59:46,problem_check,chap2,0
52812,2014-09-22 19:59:47,problem_graded,chap2,0
52819,2014-09-22 20:00:24,problem_check,chap2,0
52820,2014-09-22 20:00:27,problem_graded,chap2,0
52831,2014-09-22 20:01:07,problem_check,chap2,0
52840,2014-09-22 20:01:57,problem_check,chap2,0
52842,2014-09-22 20:02:12,problem_check,chap2,0
52843,2014-09-22 20:02:32,problem_check,chap2,0
52844,2014-09-22 20:02:32,problem_graded,chap2,0
52845,2014-09-22 20:03:07,problem_check,chap2,0
52846,2014-09-22 20:03:07,problem_graded,chap2,0
52847,2014-09-22 20:03:24,problem_check,chap2,0
52848,2014-09-22 20:03:24,problem_graded,chap2,0
52849,2014-09-22 20:03:40,page_close,chap2,0
52854,2014-09-22 20:04:09,page_close,chap2,0
109451,2014-09-28 22:05:24,page_close,chap2,6
109533,2014-09-28 22:14:30,seq_goto,chap2,6
109535,2014-09-28 22:14:58,problem_check,chap2,6
109536,2014-09-28 22:14:59,problem_graded,chap2,6
109539,2014-09-28 22:15:17,problem_check,chap2,6
109540,2014-09-28 22:15:18,problem_graded,chap2,6
109542,2014-09-28 22:15:20,problem_show,chap2,6
109543,2014-09-28 22:15:23,problem_check,chap2,6
109544,2014-09-28 22:15:23,problem_graded,chap2,6
109546,2014-09-28 22:15:45,page_close,chap2,6
109547,2014-09-28 22:15:45,video_event,chap2,6
116664,2014-09-29 20:32:06,page_close,chap2,7
116693,2014-09-29 20:36:22,seq_goto,chap2,7
116705,2014-09-29 20:37:00,problem_check,chap2,7
116706,2014-09-29 20:37:00,problem_graded,chap2,7
116709,2014-09-29 20:37:02,problem_show,chap2,7
116710,2014-09-29 20:37:05,seq_goto,chap2,7
116711,2014-09-29 20:37:05,video_event,chap2,7
116784,2014-09-29 20:43:55,seq_goto,chap2,7
116786,2014-09-29 20:44:32,problem_check,chap2,7
116787,2014-09-29 20:44:32,problem_graded,chap2,7
116788,2014-09-29 20:44:34,problem_show,chap2,7
116789,2014-09-29 20:44:39,page_close,chap2,7
116790,2014-09-29 20:44:39,video_event,chap2,7
124525,2014-09-30 21:47:29,page_close,chap2,8
124580,2014-09-30 21:52:05,seq_goto,chap2,8
124584,2014-09-30 21:52:12,problem_check,chap2,8
124585,2014-09-30 21:52:13,problem_graded,chap2,8
124589,2014-09-30 21:52:15,problem_show,chap2,8
124595,2014-09-30 21:52:27,seq_goto,chap2,8
124596,2014-09-30 21:52:28,video_event,chap2,8
124701,2014-09-30 22:00:43,seq_goto,chap2,8
124709,2014-09-30 22:01:46,problem_check,chap2,8
124710,2014-09-30 22:01:46,problem_graded,chap2,8
124715,2014-09-30 22:02:19,problem_show,chap2,8
124720,2014-09-30 22:02:35,seq_goto,chap2,8
124721,2014-09-30 22:02:48,page_close,chap2,8
124722,2014-09-30 22:02:48,video_event,chap2,8
124732,2014-09-30 22:03:18,page_close,chap2,8
124742,2014-09-30 22:05:20,page_close,chap2,8
124744,2014-09-30 22:05:32,seq_goto,chap2,8
124779,2014-09-30 22:09:10,seq_goto,chap2,8
124780,2014-09-30 22:09:11,video_event,chap2,8
124877,2014-09-30 22:15:49,seq_goto,chap2,8
124915,2014-09-30 22:16:54,problem_check,chap2,8
124916,2014-09-30 22:16:55,problem_graded,chap2,8
124917,2014-09-30 22:16:58,problem_show,chap2,8
124918,2014-09-30 22:17:04,page_close,chap2,8
124919,2014-09-30 22:17:05,video_event,chap2,8
132670,2014-10-02 9:13:25,page_close,chap2,10
132672,2014-10-02 9:13:35,seq_goto,chap2,10
132689,2014-10-02 9:20:31,page_close,chap2,10
132690,2014-10-02 9:20:31,video_event,chap2,10
132724,2014-10-02 9:28:19,seq_goto,chap2,10
132731,2014-10-02 9:31:18,seq_goto,chap2,10
132732,2014-10-02 9:31:22,problem_check,chap2,10
132733,2014-10-02 9:31:22,problem_graded,chap2,10
132734,2014-10-02 9:31:24,problem_show,chap2,10
132744,2014-10-02 9:35:50,seq_goto,chap2,10
132745,2014-10-02 9:35:51,video_event,chap2,10
132749,2014-10-02 9:36:57,seq_goto,chap2,10
132750,2014-10-02 9:37:00,problem_check,chap2,10
132751,2014-10-02 9:37:00,problem_graded,chap2,10
132752,2014-10-02 9:37:02,problem_show,chap2,10
132753,2014-10-02 9:37:03,seq_goto,chap2,10
132754,2014-10-02 9:37:04,video_event,chap2,10
132772,2014-10-02 9:42:31,seq_goto,chap2,10
132777,2014-10-02 9:43:10,problem_check,chap2,10
132779,2014-10-02 9:43:10,problem_graded,chap2,10
132780,2014-10-02 9:43:12,problem_show,chap2,10
132781,2014-10-02 9:43:18,page_close,chap2,10
132782,2014-10-02 9:43:18,video_event,chap2,10
132786,2014-10-02 9:44:23,page_close,chap2,10
132788,2014-10-02 9:44:33,page_close,chap2,10
136464,2014-10-02 18:48:57,page_close,chap2,10
136465,2014-10-02 18:48:58,video_event,chap2,10
137194,2014-10-02 20:46:38,page_close,chap2,10
137225,2014-10-02 20:51:28,seq_goto,chap2,10
137228,2014-10-02 20:52:05,problem_check,chap2,10
137229,2014-10-02 20:52:05,problem_graded,chap2,10
137230,2014-10-02 20:52:08,problem_show,chap2,10
137231,2014-10-02 20:52:20,problem_show,chap2,10
137234,2014-10-02 20:53:29,seq_goto,chap2,10
137235,2014-10-02 20:53:29,video_event,chap2,10
137254,2014-10-02 20:57:33,seq_goto,chap2,10
137270,2014-10-02 20:58:18,problem_check,chap2,10
137271,2014-10-02 20:58:19,problem_graded,chap2,10
137273,2014-10-02 20:58:21,problem_show,chap2,10
137274,2014-10-02 20:58:24,seq_goto,chap2,10
137275,2014-10-02 20:58:25,video_event,chap2,10
137342,2014-10-02 21:06:58,seq_goto,chap2,10
137346,2014-10-02 21:07:15,problem_check,chap2,10
137347,2014-10-02 21:07:16,problem_graded,chap2,10
137348,2014-10-02 21:07:18,problem_check,chap2,10
137349,2014-10-02 21:07:18,problem_graded,chap2,10
137350,2014-10-02 21:07:19,problem_check,chap2,10
137351,2014-10-02 21:07:19,problem_graded,chap2,10
137352,2014-10-02 21:07:22,seq_goto,chap2,10
137353,2014-10-02 21:07:22,video_event,chap2,10
137400,2014-10-02 21:10:48,seq_goto,chap2,10
137407,2014-10-02 21:11:28,problem_check,chap2,10
137408,2014-10-02 21:11:28,problem_graded,chap2,10
137409,2014-10-02 21:11:29,problem_check,chap2,10
137410,2014-10-02 21:11:29,problem_graded,chap2,10
137411,2014-10-02 21:11:30,problem_check,chap2,10
137412,2014-10-02 21:11:31,problem_graded,chap2,10
137415,2014-10-02 21:11:38,page_close,chap2,10
137416,2014-10-02 21:11:38,video_event,chap2,10
137425,2014-10-02 21:12:45,page_close,chap2,10
137436,2014-10-02 21:13:30,problem_check,chap2,10
137437,2014-10-02 21:13:31,problem_graded,chap2,10
137438,2014-10-02 21:13:33,problem_show,chap2,10
137441,2014-10-02 21:13:47,seq_goto,chap2,10
137443,2014-10-02 21:14:37,problem_check,chap2,10
137444,2014-10-02 21:14:37,problem_graded,chap2,10
137445,2014-10-02 21:14:38,problem_check,chap2,10
137446,2014-10-02 21:14:39,problem_graded,chap2,10
137447,2014-10-02 21:14:39,problem_check,chap2,10
137448,2014-10-02 21:14:40,problem_graded,chap2,10
137449,2014-10-02 21:14:42,seq_goto,chap2,10
137450,2014-10-02 21:15:05,problem_check,chap2,10
137451,2014-10-02 21:15:05,problem_graded,chap2,10
137452,2014-10-02 21:15:06,problem_check,chap2,10
137453,2014-10-02 21:15:06,problem_graded,chap2,10
137454,2014-10-02 21:15:08,problem_check,chap2,10
137455,2014-10-02 21:15:08,problem_graded,chap2,10
137456,2014-10-02 21:15:09,seq_goto,chap2,10
137460,2014-10-02 21:15:33,problem_check,chap2,10
137461,2014-10-02 21:15:33,problem_graded,chap2,10
137462,2014-10-02 21:15:34,problem_check,chap2,10
137463,2014-10-02 21:15:34,problem_graded,chap2,10
137464,2014-10-02 21:15:35,problem_check,chap2,10
137466,2014-10-02 21:15:36,problem_graded,chap2,10
137467,2014-10-02 21:15:37,seq_goto,chap2,10
137470,2014-10-02 21:15:53,problem_check,chap2,10
137471,2014-10-02 21:15:54,problem_graded,chap2,10
137472,2014-10-02 21:15:54,problem_check,chap2,10
137473,2014-10-02 21:15:55,problem_graded,chap2,10
137474,2014-10-02 21:15:55,problem_check,chap2,10
137475,2014-10-02 21:15:56,problem_graded,chap2,10
137476,2014-10-02 21:15:57,seq_goto,chap2,10
137481,2014-10-02 21:16:55,problem_check,chap2,10
137482,2014-10-02 21:16:56,problem_graded,chap2,10
137483,2014-10-02 21:16:57,problem_check,chap2,10
137484,2014-10-02 21:16:57,problem_graded,chap2,10
137485,2014-10-02 21:17:21,problem_show,chap2,10
137486,2014-10-02 21:17:30,seq_goto,chap2,10
137491,2014-10-02 21:17:47,problem_check,chap2,10
137492,2014-10-02 21:17:47,problem_graded,chap2,10
137494,2014-10-02 21:17:48,problem_check,chap2,10
137495,2014-10-02 21:17:48,problem_graded,chap2,10
137497,2014-10-02 21:17:49,problem_show,chap2,10
137498,2014-10-02 21:17:53,seq_goto,chap2,10
137508,2014-10-02 21:18:46,problem_check,chap2,10
137509,2014-10-02 21:18:46,problem_graded,chap2,10
137510,2014-10-02 21:18:49,seq_goto,chap2,10
137540,2014-10-02 21:21:07,page_close,chap2,10
137555,2014-10-02 21:23:37,page_close,chap2,10
137559,2014-10-02 21:23:49,page_close,chap2,10
140354,2014-10-03 11:20:40,page_close,chap2,11
140388,2014-10-03 11:29:30,seq_goto,chap2,11
140389,2014-10-03 11:30:41,problem_check,chap2,11
140390,2014-10-03 11:30:42,problem_graded,chap2,11
140391,2014-10-03 11:31:19,problem_check,chap2,11
140392,2014-10-03 11:31:19,problem_graded,chap2,11
140397,2014-10-03 11:32:02,problem_check,chap2,11
140398,2014-10-03 11:32:02,problem_graded,chap2,11
140399,2014-10-03 11:32:03,problem_show,chap2,11
140400,2014-10-03 11:32:10,page_close,chap2,11
140401,2014-10-03 11:32:10,video_event,chap2,11
140402,2014-10-03 11:32:28,page_close,chap2,11
140524,2014-10-03 11:56:28,problem_check,chap2,11
140525,2014-10-03 11:56:28,problem_graded,chap2,11
140526,2014-10-03 11:56:30,problem_show,chap2,11
140534,2014-10-03 11:57:30,seq_goto,chap2,11
140539,2014-10-03 11:58:12,problem_check,chap2,11
140540,2014-10-03 11:58:12,problem_graded,chap2,11
140541,2014-10-03 11:58:14,problem_check,chap2,11
140542,2014-10-03 11:58:14,problem_graded,chap2,11
140543,2014-10-03 11:58:15,problem_check,chap2,11
140544,2014-10-03 11:58:15,problem_graded,chap2,11
140545,2014-10-03 11:58:17,seq_goto,chap2,11
140553,2014-10-03 11:59:21,problem_check,chap2,11
140554,2014-10-03 11:59:22,problem_graded,chap2,11
140555,2014-10-03 11:59:22,problem_check,chap2,11
140556,2014-10-03 11:59:23,problem_graded,chap2,11
140557,2014-10-03 11:59:23,problem_check,chap2,11
140558,2014-10-03 11:59:24,problem_graded,chap2,11
140559,2014-10-03 11:59:25,seq_goto,chap2,11
140573,2014-10-03 12:02:00,problem_check,chap2,11
140574,2014-10-03 12:02:01,problem_graded,chap2,11
140575,2014-10-03 12:02:02,problem_check,chap2,11
140576,2014-10-03 12:02:03,problem_graded,chap2,11
140577,2014-10-03 12:02:03,problem_check,chap2,11
140578,2014-10-03 12:02:04,problem_graded,chap2,11
140579,2014-10-03 12:02:07,seq_goto,chap2,11
140623,2014-10-03 12:12:55,problem_check,chap2,11
140624,2014-10-03 12:12:55,problem_graded,chap2,11
140625,2014-10-03 12:12:56,problem_check,chap2,11
140626,2014-10-03 12:12:56,problem_graded,chap2,11
140627,2014-10-03 12:12:57,problem_check,chap2,11
140628,2014-10-03 12:12:58,problem_graded,chap2,11
140629,2014-10-03 12:13:00,seq_next,chap2,11
140661,2014-10-03 12:15:32,problem_check,chap2,11
140662,2014-10-03 12:15:32,problem_graded,chap2,11
140678,2014-10-03 12:18:25,problem_check,chap2,11
140679,2014-10-03 12:18:26,problem_graded,chap2,11
140680,2014-10-03 12:18:27,problem_check,chap2,11
140681,2014-10-03 12:18:27,problem_graded,chap2,11
140686,2014-10-03 12:18:30,seq_next,chap2,11
140793,2014-10-03 12:24:05,problem_check,chap2,11
140794,2014-10-03 12:24:05,problem_graded,chap2,11
140798,2014-10-03 12:26:21,problem_check,chap2,11
140799,2014-10-03 12:26:22,problem_graded,chap2,11
140806,2014-10-03 12:27:32,problem_check,chap2,11
140807,2014-10-03 12:27:32,problem_check,chap2,11
140808,2014-10-03 12:27:32,problem_check,chap2,11
140809,2014-10-03 12:27:32,problem_graded,chap2,11
140810,2014-10-03 12:27:32,problem_graded,chap2,11
140811,2014-10-03 12:27:32,problem_graded,chap2,11
140812,2014-10-03 12:27:33,problem_show,chap2,11
140819,2014-10-03 12:27:45,seq_next,chap2,11
140880,2014-10-03 12:38:41,problem_check,chap2,11
140881,2014-10-03 12:38:41,problem_graded,chap2,11
140882,2014-10-03 12:38:43,problem_check,chap2,11
140883,2014-10-03 12:38:43,problem_graded,chap2,11
140884,2014-10-03 12:38:47,problem_check,chap2,11
140885,2014-10-03 12:38:48,problem_check,chap2,11
140886,2014-10-03 12:38:48,problem_check,chap2,11
140887,2014-10-03 12:38:48,problem_graded,chap2,11
140888,2014-10-03 12:38:48,problem_graded,chap2,11
140889,2014-10-03 12:38:48,problem_graded,chap2,11
140890,2014-10-03 12:38:53,problem_show,chap2,11
140891,2014-10-03 12:39:03,page_close,chap2,11
140893,2014-10-03 12:39:43,page_close,chap2,11
164209,2014-10-05 21:04:46,page_close,chap3,6
164585,2014-10-05 21:22:07,seq_goto,chap3,6
164589,2014-10-05 21:22:34,problem_check,chap3,6
164590,2014-10-05 21:22:34,problem_graded,chap3,6
164595,2014-10-05 21:22:42,problem_check,chap3,6
164596,2014-10-05 21:22:42,problem_graded,chap3,6
164597,2014-10-05 21:22:43,problem_check,chap3,6
164599,2014-10-05 21:22:43,problem_graded,chap3,6
164603,2014-10-05 21:22:46,problem_show,chap3,6
164604,2014-10-05 21:22:48,seq_goto,chap3,6
164605,2014-10-05 21:22:49,video_event,chap3,6
164713,2014-10-05 21:26:19,seq_goto,chap3,6
164809,2014-10-05 21:29:26,problem_check,chap3,6
164810,2014-10-05 21:29:27,problem_graded,chap3,6
164811,2014-10-05 21:29:27,problem_check,chap3,6
164812,2014-10-05 21:29:28,problem_graded,chap3,6
164813,2014-10-05 21:29:29,problem_check,chap3,6
164814,2014-10-05 21:29:29,problem_graded,chap3,6
164817,2014-10-05 21:29:34,page_close,chap3,6
164818,2014-10-05 21:29:34,video_event,chap3,6
164824,2014-10-05 21:29:59,page_close,chap3,6
165149,2014-10-05 21:40:13,problem_check,chap3,6
165150,2014-10-05 21:40:14,problem_graded,chap3,6
165151,2014-10-05 21:40:15,problem_check,chap3,6
165152,2014-10-05 21:40:15,problem_graded,chap3,6
165153,2014-10-05 21:40:16,problem_check,chap3,6
165154,2014-10-05 21:40:16,problem_graded,chap3,6
165156,2014-10-05 21:40:18,seq_goto,chap3,6
165170,2014-10-05 21:41:02,seq_goto,chap3,6
165173,2014-10-05 21:41:04,seq_goto,chap3,6
165178,2014-10-05 21:41:15,seq_goto,chap3,6
165182,2014-10-05 21:41:23,page_close,chap3,6
165200,2014-10-05 21:41:53,page_close,chap3,6
226008,2014-10-13 19:54:04,page_close,chap4,7
226095,2014-10-13 20:04:21,seq_goto,chap5,0
226097,2014-10-13 20:04:40,seq_goto,chap5,0
226098,2014-10-13 20:04:41,video_event,chap5,0
226099,2014-10-13 20:04:42,seq_goto,chap5,0
226111,2014-10-13 20:05:21,seq_goto,chap5,0
226112,2014-10-13 20:05:33,problem_check,chap5,0
226113,2014-10-13 20:05:33,problem_graded,chap5,0
226116,2014-10-13 20:05:42,problem_check,chap5,0
226117,2014-10-13 20:05:42,problem_graded,chap5,0
226120,2014-10-13 20:05:55,problem_check,chap5,0
226121,2014-10-13 20:05:56,problem_graded,chap5,0
226122,2014-10-13 20:05:58,problem_show,chap5,0
226238,2014-10-13 20:19:42,page_close,chap5,0
226293,2014-10-13 20:27:30,seq_goto,chap5,0
226300,2014-10-13 20:27:47,problem_check,chap5,0
226301,2014-10-13 20:27:47,problem_graded,chap5,0
226302,2014-10-13 20:27:48,problem_show,chap5,0
226303,2014-10-13 20:27:49,seq_goto,chap5,0
226304,2014-10-13 20:27:50,video_event,chap5,0
226414,2014-10-13 20:38:07,seq_goto,chap5,0
226438,2014-10-13 20:38:51,problem_check,chap5,0
226439,2014-10-13 20:38:52,problem_graded,chap5,0
226440,2014-10-13 20:38:53,problem_show,chap5,0
226445,2014-10-13 20:39:19,page_close,chap5,0
226446,2014-10-13 20:39:19,video_event,chap5,0
226462,2014-10-13 20:39:48,page_close,chap5,0
226469,2014-10-13 20:40:23,page_close,chap5,0
232604,2014-10-14 20:41:06,page_close,chap5,1
232605,2014-10-14 20:41:15,page_close,chap5,1
232649,2014-10-14 20:51:22,seq_goto,chap5,1
232653,2014-10-14 20:51:45,problem_check,chap5,1
232654,2014-10-14 20:51:45,problem_graded,chap5,1
232655,2014-10-14 20:51:46,problem_show,chap5,1
232657,2014-10-14 20:51:47,seq_goto,chap5,1
232658,2014-10-14 20:51:48,video_event,chap5,1
232701,2014-10-14 20:58:38,seq_goto,chap5,1
232716,2014-10-14 20:59:59,problem_check,chap5,1
232717,2014-10-14 20:59:59,problem_graded,chap5,1
232718,2014-10-14 21:00:00,problem_show,chap5,1
232719,2014-10-14 21:00:20,problem_check,chap5,1
232720,2014-10-14 21:00:20,problem_graded,chap5,1
232724,2014-10-14 21:00:32,problem_show,chap5,1
232737,2014-10-14 21:01:26,page_close,chap5,1
232738,2014-10-14 21:01:26,video_event,chap5,1
232816,2014-10-14 21:10:17,seq_goto,chap5,1
232824,2014-10-14 21:11:45,problem_check,chap5,1
232825,2014-10-14 21:11:45,problem_graded,chap5,1
232826,2014-10-14 21:11:46,problem_show,chap5,1
232827,2014-10-14 21:11:50,seq_goto,chap5,1
232828,2014-10-14 21:11:51,video_event,chap5,1
232892,2014-10-14 21:20:46,seq_goto,chap5,1
232897,2014-10-14 21:21:24,problem_check,chap5,1
232898,2014-10-14 21:21:25,problem_check,chap5,1
232899,2014-10-14 21:21:26,problem_graded,chap5,1
232900,2014-10-14 21:21:27,problem_graded,chap5,1
232901,2014-10-14 21:21:27,problem_show,chap5,1
